raw_log,user_id,timestamp,action,amount,currency,location,device,amount_in_dollars,date,hour,day,month,year,txn_time_diff_hours,is_same_location,is_atm,transaction_risk,device_type,is_same_device,hour_risk,avg_prev_amount,amount_difference_from_avg,cluster
usr:user1037|top-up|€1606.93|london|2025-06-04 07:16:31|huawei p30,user1037,2025-06-04 07:16:31,top-up,1606.93,€,london,huawei p30,2571.088,2025-06-04,7,4,6,2025,15.853333333333333,False,False,low,smart,False,Low,620.46,1950.6280000000002,-1
05/06/2025 00:17:57 ::: user1037 *** top-up ::: amt:1291.18$ @ leeds <nokia 3310>,user1037,2025-06-05 00:17:57,top-up,1291.18,$,leeds,nokia 3310,1291.18,2025-06-05,0,5,6,2025,17.023888888888887,False,False,low,non-smart,False,High,1595.7740000000001,-304.59400000000005,0
2025-06-05 04:21:27::user1037::transfer::722.57::liverpool::xiaomi mi 11,user1037,2025-06-05 04:21:27,transfer,722.57,none,liverpool,xiaomi mi 11,722.57,2025-06-05,4,5,6,2025,4.058333333333334,False,False,high,smart,False,High,1494.2426666666668,-771.6726666666667,0
2025-06-06 03:33:17 >> [user1037] did withdrawal - amt=€1448.28 - birmingham // dev:huawei p30,user1037,2025-06-06 03:33:17,withdrawal,1448.28,€,birmingham,huawei p30,2317.248,2025-06-06,3,6,6,2025,23.197222222222223,False,False,high,smart,False,High,1301.3245000000002,1015.9234999999999,0
user1037 2025-06-08 01:51:06 deposit 1359.79 cardiff pixel 6,user1037,2025-06-08 01:51:06,deposit,1359.79,none,cardiff,pixel 6,1359.79,2025-06-08,1,8,6,2025,46.29694444444444,False,False,low,smart,False,High,1504.5092,-144.7192,-1
user1037 2025-06-08 05:04:21 deposit 2504.46 london iphone 13,user1037,2025-06-08 05:04:21,deposit,2504.46,none,london,iphone 13,2504.46,2025-06-08,5,8,6,2025,3.220833333333333,False,False,low,smart,False,High,1480.3893333333333,1024.0706666666667,0
usr:user1037|top-up|€681.92|leeds|2025-06-08 05:49:24|none,user1037,2025-06-08 05:49:24,top-up,681.92,€,leeds,none,1091.072,2025-06-08,5,8,6,2025,0.7508333333333334,False,False,low,non-smart,False,High,1626.6851428571429,-535.613142857143,0
user1037 2025-06-08 07:33:53 withdrawal 4199.64 manchester pixel 6,user1037,2025-06-08 07:33:53,withdrawal,4199.64,none,manchester,pixel 6,4199.64,2025-06-08,7,8,6,2025,1.7413888888888889,False,False,high,smart,False,Low,1559.7335,2639.9065,0
2025-06-08 10:17:30 | user: user1037 | txn: withdrawal of $2718.09 from manchester | device: iphone 13,user1037,2025-06-08 10:17:30,withdrawal,2718.09,$,manchester,iphone 13,2718.09,2025-06-08,10,8,6,2025,2.7269444444444444,True,False,high,smart,False,Low,1853.0564444444447,865.0335555555555,0
user1037 2025-06-08 12:28:16 cashout 2336.93 leeds huawei p30,user1037,2025-06-08 12:28:16,cashout,2336.93,none,leeds,huawei p30,2336.93,2025-06-08,12,8,6,2025,2.1794444444444445,False,False,high,smart,False,Low,1939.5598000000002,397.3701999999996,0
user1037 2025-06-08 20:07:12 deposit 1774.2 london none,user1037,2025-06-08 20:07:12,deposit,1774.2,none,london,none,1774.2,2025-06-08,20,8,6,2025,7.648888888888889,False,False,low,non-smart,False,Low,1975.6843636363637,-201.4843636363637,0
09/06/2025 02:56:28 ::: user1037 *** deposit ::: amt:2213.67£ @ none <huawei p30>,user1037,2025-06-09 02:56:28,deposit,2213.67,£,none,huawei p30,2944.1811000000002,2025-06-09,2,9,6,2025,6.821111111111111,False,False,low,smart,True,High,1958.894,985.2871000000002,0
usr:user1037|transfer|£1326.35|manchester|2025-06-10 16:01:21|iphone 13,user1037,2025-06-10 16:01:21,transfer,1326.35,£,manchester,iphone 13,1764.0455,2025-06-10,16,10,6,2025,37.08138888888889,False,False,high,smart,False,Low,2034.6853153846155,-270.63981538461553,0
2025-06-11 07:52:25 >> [user1037] did transfer - amt=€80.04 - cardiff // dev:xiaomi mi 11,user1037,2025-06-11 07:52:25,transfer,80.04,€,cardiff,xiaomi mi 11,128.06400000000002,2025-06-11,7,11,6,2025,15.851111111111111,False,False,high,smart,False,Low,2015.3539,-1887.2899,0
11/06/2025 10:28:06 ::: user1037 *** refund ::: amt:1952.74$ @ manchester <nokia 3310>,user1037,2025-06-11 10:28:06,refund,1952.74,$,manchester,nokia 3310,1952.74,2025-06-11,10,11,6,2025,2.5947222222222224,False,False,high,non-smart,False,Low,1889.5345733333334,63.20542666666665,0
11/06/2025 15:07:30 ::: user1037 *** top-up ::: amt:2099.72$ @ london <none>,user1037,2025-06-11 15:07:30,top-up,2099.72,$,london,none,2099.72,2025-06-11,15,11,6,2025,4.656666666666666,False,False,low,non-smart,False,Low,1893.4849125,206.23508749999974,0
11/06/2025 18:52:52 ::: user1037 *** cashout ::: amt:4320.96$ @ glasgow <nokia 3310>,user1037,2025-06-11 18:52:52,cashout,4320.96,$,glasgow,nokia 3310,4320.96,2025-06-11,18,11,6,2025,3.756111111111111,False,False,high,non-smart,False,Low,1905.6163882352942,2415.343611764706,0
12/06/2025 08:36:45 ::: user1037 *** refund ::: amt:3099.21€ @ glasgow <iphone 13>,user1037,2025-06-12 08:36:45,refund,3099.21,€,glasgow,iphone 13,4958.736000000001,2025-06-12,8,12,6,2025,13.731388888888889,True,False,high,smart,False,Low,2039.8021444444446,2918.933855555556,0
usr:user1037|purchase|$4550.82|none|2025-06-13 14:41:25|nokia 3310,user1037,2025-06-13 14:41:25,purchase,4550.82,$,none,nokia 3310,4550.82,2025-06-13,14,13,6,2025,30.07777777777778,False,False,moderate,non-smart,False,Low,2193.430242105263,2357.3897578947367,0
2025-06-14 01:07:15 | user: user1037 | txn: refund of £2654.24 from london | device: huawei p30,user1037,2025-06-14 01:07:15,refund,2654.24,£,london,huawei p30,3530.1392,2025-06-14,1,14,6,2025,10.430555555555555,False,False,high,smart,False,High,2311.2997299999997,1218.8394700000003,0
user1037 2025-06-14 18:56:55 cashout 791.87 manchester samsung galaxy s10,user1037,2025-06-14 18:56:55,cashout,791.87,none,manchester,samsung galaxy s10,791.87,2025-06-14,18,14,6,2025,17.82777777777778,False,False,high,smart,False,Low,2369.339704761905,-1577.4697047619052,0
user1037 2025-06-15 00:08:48 debit 2784.5 birmingham pixel 6,user1037,2025-06-15 00:08:48,debit,2784.5,none,birmingham,pixel 6,2784.5,2025-06-15,0,15,6,2025,5.198055555555555,False,False,moderate,smart,False,High,2297.6365363636364,486.8634636363636,0
user1037 2025-06-15 20:43:47 refund 3927.67 liverpool none,user1037,2025-06-15 20:43:47,refund,3927.67,none,liverpool,none,3927.67,2025-06-15,20,15,6,2025,20.583055555555557,False,False,high,non-smart,False,Low,2318.804513043478,1608.865486956522,0
user1037 2025-06-16 01:21:14 transfer 1934.83 cardiff iphone 13,user1037,2025-06-16 01:21:14,transfer,1934.83,none,cardiff,iphone 13,1934.83,2025-06-16,1,16,6,2025,4.6241666666666665,False,False,high,smart,False,High,2385.840575,-451.01057500000024,0
17/06/2025 04:14:50 ::: user1037 *** transfer ::: amt:2291.95£ @ manchester <pixel 6>,user1037,2025-06-17 04:14:50,transfer,2291.95,£,manchester,pixel 6,3048.2934999999998,2025-06-17,4,17,6,2025,26.893333333333334,False,False,high,smart,False,High,2367.800152,680.493348,0
2025-06-18 20:31:52 | user: user1037 | txn: refund of $4421.69 from birmingham | device: iphone 13,user1037,2025-06-18 20:31:52,refund,4421.69,$,birmingham,iphone 13,4421.69,2025-06-18,20,18,6,2025,40.28388888888889,False,False,high,smart,False,Low,2393.972973076923,2027.7170269230764,0
user1037 2025-06-19 11:14:46 cashout 8.82 glasgow none,user1037,2025-06-19 11:14:46,cashout,8.82,none,glasgow,none,8.82,2025-06-19,11,19,6,2025,14.715,False,False,high,non-smart,False,Low,2469.073603703704,-2460.253603703704,0
2025-06-19 16:36:01::user1037::purchase::4079.12::birmingham::none,user1037,2025-06-19 16:36:01,purchase,4079.12,none,birmingham,none,4079.12,2025-06-19,16,19,6,2025,5.354166666666667,False,False,moderate,non-smart,False,Low,2381.2074035714286,1697.9125964285713,0
user1037 2025-06-20 00:03:28 top-up 37.61 cardiff xiaomi mi 11,user1037,2025-06-20 00:03:28,top-up,37.61,none,cardiff,xiaomi mi 11,37.61,2025-06-20,0,20,6,2025,7.4575,False,False,low,smart,False,High,2439.7561137931034,-2402.1461137931033,0
2025-06-20 22:40:52::user1037::refund::4256.96::liverpool::nokia 3310,user1037,2025-06-20 22:40:52,refund,4256.96,none,liverpool,nokia 3310,4256.96,2025-06-20,22,20,6,2025,22.623333333333335,False,False,high,non-smart,False,High,2359.6845766666665,1897.2754233333335,0
2025-06-20 23:11:04 - user=user1037 - action=transfer £233.79 - atm: liverpool - device=none,user1037,2025-06-20 23:11:04,transfer,233.79,£,liverpool,none,310.9407,2025-06-20,23,20,6,2025,0.5033333333333333,True,True,high,non-smart,False,High,2420.8870096774194,-2109.9463096774193,0
21/06/2025 17:20:11 ::: user1037 *** transfer ::: amt:2024.4£ @ none <none>,user1037,2025-06-21 17:20:11,transfer,2024.4,£,none,none,2692.452,2025-06-21,17,21,6,2025,18.151944444444446,False,False,high,non-smart,True,Low,2354.9511875,337.5008125000004,0
2025-06-21 17:39:39 - user=user1037 - action=purchase €105.78 - atm: manchester - device=huawei p30,user1037,2025-06-21 17:39:39,purchase,105.78,€,manchester,huawei p30,169.24800000000002,2025-06-21,17,21,6,2025,0.3244444444444444,False,True,moderate,smart,False,Low,2365.178484848485,-2195.930484848485,0
2025-06-22 03:34:22 - user=user1037 - action=deposit £4621.08 - atm: birmingham - device=iphone 13,user1037,2025-06-22 03:34:22,deposit,4621.08,£,birmingham,iphone 13,6146.0364,2025-06-22,3,22,6,2025,9.911944444444444,False,True,low,smart,False,High,2300.5922941176473,3845.4441058823527,0
user1037 2025-06-22 04:07:36 withdrawal 4641.28 birmingham none,user1037,2025-06-22 04:07:36,withdrawal,4641.28,none,birmingham,none,4641.28,2025-06-22,4,22,6,2025,0.5538888888888889,True,False,high,non-smart,False,High,2410.462125714286,2230.817874285714,0
22/06/2025 19:33:50 ::: user1037 *** refund ::: amt:508.4€ @ liverpool <samsung galaxy s10>,user1037,2025-06-22 19:33:50,refund,508.4,€,liverpool,samsung galaxy s10,813.44,2025-06-22,19,22,6,2025,15.437222222222223,False,False,high,smart,False,Low,2472.429288888889,-1658.989288888889,0
2025-06-23 00:56:13 | user: user1037 | txn: top-up of £4276.35 from glasgow | device: huawei p30,user1037,2025-06-23 00:56:13,top-up,4276.35,£,glasgow,huawei p30,5687.545500000001,2025-06-23,0,23,6,2025,5.373055555555555,False,False,low,smart,False,High,2427.5917405405407,3259.9537594594603,0
23/06/2025 01:46:23 ::: user1037 *** debit ::: amt:3492.99$ @ liverpool <xiaomi mi 11>,user1037,2025-06-23 01:46:23,debit,3492.99,$,liverpool,xiaomi mi 11,3492.99,2025-06-23,1,23,6,2025,0.8361111111111111,False,False,moderate,smart,False,High,2513.379997368421,979.6100026315789,0
23/06/2025 06:15:26 ::: user1037 *** cashout ::: amt:3931.52€ @ leeds <xiaomi mi 11>,user1037,2025-06-23 06:15:26,cashout,3931.52,€,leeds,xiaomi mi 11,6290.432000000001,2025-06-23,6,23,6,2025,4.484166666666667,False,False,high,smart,False,High,2538.4982025641025,3751.933797435898,0
2025-06-23 23:14:28::user1037::transfer::2232.59::london::nokia 3310,user1037,2025-06-23 23:14:28,transfer,2232.59,none,london,nokia 3310,2232.59,2025-06-23,23,23,6,2025,16.983888888888888,False,False,high,non-smart,False,High,2632.2965475,-399.70654749999994,0
2025-06-24 06:18:09::user1037::purchase::153.6::manchester::iphone 13,user1037,2025-06-24 06:18:09,purchase,153.6,none,manchester,iphone 13,153.6,2025-06-24,6,24,6,2025,7.061388888888889,False,False,moderate,smart,False,High,2622.547607317073,-2468.947607317073,0
2025-06-24 17:15:11 | user: user1037 | txn: refund of $3304.85 from none | device: samsung galaxy s10,user1037,2025-06-24 17:15:11,refund,3304.85,$,none,samsung galaxy s10,3304.85,2025-06-24,17,24,6,2025,10.950555555555555,False,False,high,smart,False,Low,2563.7631404761905,741.0868595238094,0
2025-06-24 18:30:19 >> [user1037] did top-up - amt=£2073.34 - birmingham // dev:iphone 13,user1037,2025-06-24 18:30:19,top-up,2073.34,£,birmingham,iphone 13,2757.5422000000003,2025-06-24,18,24,6,2025,1.2522222222222221,False,False,low,smart,False,Low,2580.9977186046513,176.54448139534907,0
24/06/2025 20:59:41 ::: user1037 *** purchase ::: amt:1116.79$ @ liverpool <pixel 6>,user1037,2025-06-24 20:59:41,purchase,1116.79,$,liverpool,pixel 6,1116.79,2025-06-24,20,24,6,2025,2.4894444444444446,False,False,moderate,smart,False,Low,2585.0100931818183,-1468.2200931818184,0
user1037 2025-06-25 13:50:08 purchase 3622.51 none nokia 3310,user1037,2025-06-25 13:50:08,purchase,3622.51,none,none,nokia 3310,3622.51,2025-06-25,13,25,6,2025,16.840833333333332,False,False,moderate,non-smart,False,Low,2552.38298,1070.1270200000004,0
usr:user1037|cashout|£269.91|glasgow|2025-06-25 16:55:53|nokia 3310,user1037,2025-06-25 16:55:53,cashout,269.91,£,glasgow,nokia 3310,358.98030000000006,2025-06-25,16,25,6,2025,3.095833333333333,False,False,high,non-smart,False,Low,2575.646610869565,-2216.6663108695648,0
usr:user1037|debit|£4732.49|manchester|2025-06-26 05:24:43|nokia 3310,user1037,2025-06-26 05:24:43,debit,4732.49,£,manchester,nokia 3310,6294.2117,2025-06-26,5,26,6,2025,12.480555555555556,False,False,moderate,non-smart,False,High,2528.4834978723406,3765.728202127659,0
usr:user1037|debit|€65.23|manchester|2025-06-26 07:42:02|none,user1037,2025-06-26 07:42:02,debit,65.23,€,manchester,none,104.36800000000001,2025-06-26,7,26,6,2025,2.288611111111111,True,False,moderate,non-smart,False,Low,2606.93616875,-2502.56816875,0
2025-06-26 09:24:11 - user=user1037 - action=withdrawal £3493.79 - atm: manchester - device=none,user1037,2025-06-26 09:24:11,withdrawal,3493.79,£,manchester,none,4646.7407,2025-06-26,9,26,6,2025,1.7025,True,True,high,non-smart,False,Low,2555.863348979592,2090.8773510204082,0
2025-06-26 14:32:26 | user: user1037 | txn: transfer of £980.74 from cardiff | device: iphone 13,user1037,2025-06-26 14:32:26,transfer,980.74,£,cardiff,iphone 13,1304.3842000000002,2025-06-26,14,26,6,2025,5.1375,False,False,high,smart,False,Low,2597.680896,-1293.2966959999997,0
2025-06-26 19:07:15::user1037::transfer::576.6::london::xiaomi mi 11,user1037,2025-06-26 19:07:15,transfer,576.6,none,london,xiaomi mi 11,576.6,2025-06-26,19,26,6,2025,4.580277777777778,False,False,high,smart,False,Low,2572.322137254902,-1995.722137254902,0
28/06/2025 00:28:12 ::: user1037 *** transfer ::: amt:1992.24$ @ liverpool <nokia 3310>,user1037,2025-06-28 00:28:12,transfer,1992.24,$,liverpool,nokia 3310,1992.24,2025-06-28,0,28,6,2025,29.349166666666665,False,False,high,non-smart,False,High,2533.9428653846157,-541.7028653846157,0
2025-06-28 01:59:43 | user: user1037 | txn: withdrawal of $387.86 from none | device: pixel 6,user1037,2025-06-28 01:59:43,withdrawal,387.86,$,none,pixel 6,387.86,2025-06-28,1,28,6,2025,1.5252777777777777,False,False,high,smart,False,High,2523.7220566037736,-2135.8620566037735,0
user1037 2025-06-28 07:06:18 top-up 2782.3 london nokia 3310,user1037,2025-06-28 07:06:18,top-up,2782.3,none,london,nokia 3310,2782.3,2025-06-28,7,28,6,2025,5.1097222222222225,False,False,low,non-smart,False,Low,2484.169055555556,298.13094444444414,0
2025-06-28 16:40:06::user1037::top-up::898.01::none::pixel 6,user1037,2025-06-28 16:40:06,top-up,898.01,none,none,pixel 6,898.01,2025-06-28,16,28,6,2025,9.563333333333333,False,False,low,smart,False,Low,2489.5896181818184,-1591.5796181818184,0
2025-06-28 16:41:34 >> [user1037] did refund - amt=$4498.65 - london // dev:xiaomi mi 11,user1037,2025-06-28 16:41:34,refund,4498.65,$,london,xiaomi mi 11,4498.65,2025-06-28,16,28,6,2025,0.024444444444444446,False,False,high,smart,False,Low,2461.1685535714287,2037.481446428571,0
2025-06-29 00:07:09::user1037::purchase::1265.66::cardiff::pixel 6,user1037,2025-06-29 00:07:09,purchase,1265.66,none,cardiff,pixel 6,1265.66,2025-06-29,0,29,6,2025,7.426388888888889,False,False,moderate,smart,False,High,2496.9138421052635,-1231.2538421052634,0
usr:user1037|refund|€972.03|liverpool|2025-06-29 18:36:15|iphone 13,user1037,2025-06-29 18:36:15,refund,972.03,€,liverpool,iphone 13,1555.248,2025-06-29,18,29,6,2025,18.485,False,False,high,smart,False,Low,2475.685327586207,-920.4373275862072,0
2025-06-29 19:26:44 | user: user1037 | txn: debit of £1174.29 from cardiff | device: huawei p30,user1037,2025-06-29 19:26:44,debit,1174.29,£,cardiff,huawei p30,1561.8057000000001,2025-06-29,19,29,6,2025,0.8413888888888889,False,False,moderate,smart,False,Low,2460.084694915254,-898.2789949152541,0
user1037 2025-06-30 20:38:41 cashout 3629.69 birmingham xiaomi mi 11,user1037,2025-06-30 20:38:41,cashout,3629.69,none,birmingham,xiaomi mi 11,3629.69,2025-06-30,20,30,6,2025,25.199166666666667,False,False,high,smart,False,Low,2445.1133783333335,1184.5766216666666,0
user1037 2025-07-01 06:24:19 transfer 4392.13 none xiaomi mi 11,user1037,2025-07-01 06:24:19,transfer,4392.13,none,none,xiaomi mi 11,4392.13,2025-07-01,6,1,7,2025,9.760555555555555,False,False,high,smart,False,High,2464.532667213115,1927.597332786885,0
usr:user1037|transfer|€439.81|leeds|2025-07-01 10:57:23|xiaomi mi 11,user1037,2025-07-01 10:57:23,transfer,439.81,€,leeds,xiaomi mi 11,703.696,2025-07-01,10,1,7,2025,4.551111111111111,False,False,high,smart,False,Low,2495.6229467741937,-1791.9269467741938,0
2025-07-01 14:19:33::user1037::deposit::2780.3::birmingham::none,user1037,2025-07-01 14:19:33,deposit,2780.3,none,birmingham,none,2780.3,2025-07-01,14,1,7,2025,3.3694444444444445,False,False,low,non-smart,False,Low,2467.179661904762,313.12033809523837,0
2025-07-01 18:44:39 | user: user1037 | txn: purchase of €1157.52 from none | device: huawei p30,user1037,2025-07-01 18:44:39,purchase,1157.52,€,none,huawei p30,1852.0320000000002,2025-07-01,18,1,7,2025,4.418333333333333,False,False,moderate,smart,True,Low,2472.0721671875,-620.0401671874997,0
2025-07-02 05:17:57 - user=user1037 - action=withdrawal €3742.69 - atm: cardiff - device=samsung galaxy s10,user1037,2025-07-02 05:17:57,withdrawal,3742.69,€,cardiff,samsung galaxy s10,5988.304,2025-07-02,5,2,7,2025,10.555,False,True,high,smart,False,High,2462.5330876923076,3525.7709123076925,0
02/07/2025 10:06:35 ::: user1037 *** deposit ::: amt:3827.77€ @ liverpool <pixel 6>,user1037,2025-07-02 10:06:35,deposit,3827.77,€,liverpool,pixel 6,6124.432000000001,2025-07-02,10,2,7,2025,4.810555555555555,False,False,low,smart,False,Low,2515.953859090909,3608.4781409090915,0
user1037 2025-07-03 01:30:34 transfer 646.2 manchester xiaomi mi 11,user1037,2025-07-03 01:30:34,transfer,646.2,none,manchester,xiaomi mi 11,646.2,2025-07-03,1,3,7,2025,15.399722222222222,False,False,high,smart,False,High,2569.811741791045,-1923.6117417910448,0
2025-07-03 22:56:14::user1037::withdrawal::2495.74::london::none,user1037,2025-07-03 22:56:14,withdrawal,2495.74,none,london,none,2495.74,2025-07-03,22,3,7,2025,21.427777777777777,False,False,high,non-smart,False,High,2541.52333382353,-45.78333382353003,0
2025-07-04 16:48:13::user1037::transfer::1257.97::glasgow::pixel 6,user1037,2025-07-04 16:48:13,transfer,1257.97,none,glasgow,pixel 6,1257.97,2025-07-04,16,4,7,2025,17.86638888888889,False,False,high,smart,False,Low,2540.859807246377,-1282.889807246377,0
2025-07-04 22:04:43 >> [user1037] did deposit - amt=$3896.21 - liverpool // dev:samsung galaxy s10,user1037,2025-07-04 22:04:43,deposit,3896.21,$,liverpool,samsung galaxy s10,3896.21,2025-07-04,22,4,7,2025,5.275,False,False,low,smart,False,High,2522.53281,1373.6771899999999,0
2025-07-05 15:45:16 | user: user1037 | txn: deposit of €1637.31 from cardiff | device: huawei p30,user1037,2025-07-05 15:45:16,deposit,1637.31,€,cardiff,huawei p30,2619.696,2025-07-05,15,5,7,2025,17.675833333333333,False,False,low,smart,False,Low,2541.880376056338,77.8156239436621,0
